DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,month,day_of_year,is_weekend,is_anomaly_iso,is_anomaly_svm,is_anomaly_combined
2004-11-02 11:00:00,5.8,1570.0,240.05,32.9,1617.0,844.0,426.0,151.0,2170.0,1944.0,22.1,56.6,1.4851,11,1,11,307,0,1,0,1
2004-11-02 12:00:00,4.9,1426.0,240.26315789473685,25.6,1445.0,667.0,477.0,151.0,1970.0,1782.0,24.0,50.0,1.4679,12,1,11,307,0,0,0,0
2004-11-02 13:00:00,5.1,1535.0,262.5,31.2,1578.0,583.0,440.0,150.0,2125.0,1921.0,25.7,45.6,1.487,13,1,11,307,0,1,0,1
2004-11-02 14:00:00,7.5,1678.0,233.15384615384616,37.9,1727.0,726.0,390.0,190.0,2318.0,2039.0,25.5,49.7,1.5985,14,1,11,307,0,1,1,1
2004-11-02 15:00:00,5.8,1605.0,230.42105263157896,32.3,1603.0,674.0,415.0,168.0,2199.0,1912.0,25.2,50.6,1.5989,15,1,11,307,0,1,0,1
2004-11-02 16:00:00,5.9,1559.0,231.44736842105263,31.5,1586.0,544.0,421.0,127.0,2197.0,1827.0,25.4,50.7,1.6187,16,1,11,307,0,1,0,1
2004-11-02 17:00:00,6.8,1713.0,300.9736842105263,38.0,1728.0,715.0,390.0,140.0,2386.0,1919.0,24.4,56.0,1.6885,17,1,11,307,0,1,0,1
2004-11-02 18:00:00,7.9,1751.0,390.5897435897436,44.1,1853.0,789.0,358.0,158.0,2496.0,2013.0,23.0,62.1,1.7283,18,1,11,307,0,1,1,1
2004-11-02 19:00:00,8.0,1723.0,479.4102564102564,44.9,1869.0,737.0,359.0,121.0,2563.0,1919.0,21.8,65.3,1.6889,19,1,11,307,0,1,1,1
2004-11-02 20:00:00,9.2,1778.0,407.87179487179486,48.2,1935.0,859.0,349.0,119.0,2643.0,1927.0,20.9,67.5,1.6539,20,1,11,307,0,1,1,1
2004-11-02 21:00:00,5.9,1461.0,210.97435897435898,29.1,1529.0,668.0,450.0,96.0,2111.0,1573.0,20.2,68.6,1.6034,21,1,11,307,0,1,1,1
2004-11-02 22:00:00,3.7,1258.0,141.84615384615384,19.1,1272.0,454.0,541.0,77.0,1804.0,1325.0,19.3,70.8,1.5728,22,1,11,307,0,0,0,0
2004-11-02 23:00:00,2.6,1138.0,130.0,13.9,1113.0,337.0,610.0,66.0,1641.0,1203.0,19.2,68.8,1.5097,23,1,11,307,0,0,0,0
2004-11-03 00:00:00,1.1,936.0,103.12820512820512,6.8,849.0,127.0,798.0,56.0,1381.0,947.0,20.4,61.1,1.4495,0,2,11,308,0,0,0,0
2004-11-03 01:00:00,2.6,1167.0,82.05128205128206,13.2,1090.0,281.0,626.0,62.0,1620.0,1106.0,18.0,71.5,1.4615,1,2,11,308,0,0,0,0
2004-11-03 02:00:00,2.2,1071.0,67.33333333333333,10.7,1003.0,252.0,665.0,58.0,1542.0,1045.0,17.5,73.2,1.4515,2,2,11,308,0,0,0,0
2004-11-03 03:00:00,0.9,866.0,54.87179487179487,4.1,717.0,252.0,909.0,58.0,1328.0,827.0,17.2,71.7,1.394,3,2,11,308,0,0,0,0
2004-11-03 04:00:00,0.9,836.0,42.743589743589745,2.9,647.0,65.0,985.0,37.0,1271.0,777.0,16.4,74.4,1.3779,4,2,11,308,0,0,0,0
2004-11-03 05:00:00,0.5,823.0,40.078947368421055,2.7,630.0,69.0,1033.0,35.0,1253.0,748.0,16.8,71.9,1.3628,5,2,11,308,0,0,0,0
2004-11-03 06:00:00,0.7,890.0,71.44736842105263,4.3,727.0,151.0,917.0,50.0,1290.0,833.0,16.9,70.5,1.3504,6,2,11,308,0,0,0,0
2004-11-03 07:00:00,1.3,1019.0,243.30769230769232,8.0,901.0,231.0,750.0,64.0,1438.0,960.0,17.0,70.1,1.3512,7,2,11,308,0,0,0,0
2004-11-03 08:00:00,2.2,1177.0,424.475,15.5,1166.0,297.0,621.0,75.0,1667.0,1157.0,18.8,62.5,1.3401,8,2,11,308,0,0,0,0
2004-11-03 09:00:00,3.7,1348.0,377.825,23.8,1398.0,515.0,505.0,101.0,1847.0,1444.0,20.3,58.4,1.3745,9,2,11,308,0,0,0,0
2004-11-03 10:00:00,3.7,1341.0,283.275,21.0,1323.0,499.0,516.0,94.0,1786.0,1522.0,23.7,49.1,1.423,10,2,11,308,0,0,0,0
2004-11-03 11:00:00,3.4,1307.0,240.05,19.3,1278.0,445.0,527.0,95.0,1767.0,1452.0,26.6,42.8,1.4713,11,2,11,308,0,0,0,0
2004-11-03 12:00:00,3.4,1305.0,240.26315789473685,19.7,1287.0,464.0,525.0,124.0,1771.0,1437.0,26.2,43.5,1.4591,12,2,11,308,0,0,0,0
2004-11-03 13:00:00,2.6,1177.0,262.5,13.2,1090.0,298.0,612.0,86.0,1632.0,1209.0,26.3,43.6,1.4663,13,2,11,308,0,0,0,0
2004-11-03 14:00:00,2.5,1192.0,233.15384615384616,13.0,1085.0,266.0,617.0,79.0,1638.0,1170.0,26.6,42.5,1.4568,14,2,11,308,0,0,0,0
2004-11-03 15:00:00,2.5,1214.0,230.42105263157896,12.9,1080.0,323.0,611.0,87.0,1642.0,1190.0,26.3,43.7,1.4718,15,2,11,308,0,0,0,0
2004-11-03 16:00:00,2.7,1240.0,231.44736842105263,15.1,1152.0,352.0,575.0,94.0,1699.0,1278.0,25.6,46.2,1.4903,16,2,11,308,0,0,0,0
2004-11-03 17:00:00,3.2,1271.0,300.9736842105263,16.3,1188.0,372.0,563.0,107.0,1703.0,1305.0,25.1,47.6,1.4983,17,2,11,308,0,0,0,0
2004-11-03 18:00:00,3.7,1333.0,390.5897435897436,20.5,1312.0,383.0,520.0,107.0,1853.0,1364.0,23.8,51.4,1.4956,18,2,11,308,0,0,0,0
2004-11-03 19:00:00,4.6,1390.0,479.4102564102564,24.4,1414.0,455.0,487.0,117.0,1959.0,1428.0,23.3,53.1,1.496,19,2,11,308,0,0,0,0
2004-11-03 20:00:00,3.3,1266.0,407.87179487179486,18.7,1261.0,355.0,541.0,97.0,1807.0,1285.0,22.4,55.2,1.4735,20,2,11,308,0,0,0,0
2004-11-03 21:00:00,2.4,1140.0,210.97435897435898,12.7,1072.0,267.0,626.0,90.0,1597.0,1143.0,21.7,57.7,1.4766,21,2,11,308,0,0,0,0
2004-11-03 22:00:00,2.8,1240.0,141.84615384615384,15.6,1168.0,308.0,582.0,86.0,1714.0,1235.0,20.5,63.0,1.5043,22,2,11,308,0,0,0,0
2004-11-03 23:00:00,2.7,1187.0,130.0,14.2,1122.0,313.0,589.0,77.0,1641.0,1208.0,19.5,67.6,1.5156,23,2,11,308,0,0,0,0
2004-11-04 00:00:00,1.8,1043.0,103.12820512820512,9.9,975.0,216.0,675.0,66.0,1489.0,1041.0,18.7,69.0,1.4727,0,3,11,309,0,0,0,0
2004-11-04 01:00:00,1.1,948.0,82.05128205128206,6.3,826.0,137.0,802.0,57.0,1382.0,897.0,19.3,65.5,1.45,1,3,11,309,0,0,0,0
2004-11-04 02:00:00,1.2,955.0,67.33333333333333,5.2,775.0,140.0,831.0,55.0,1362.0,862.0,17.6,70.8,1.4105,2,3,11,309,0,0,0,0
2004-11-04 03:00:00,0.8,915.0,54.87179487179487,4.2,721.0,140.0,891.0,55.0,1315.0,816.0,16.8,72.9,1.3851,3,3,11,309,0,0,0,0
2004-11-04 04:00:00,0.6,832.0,42.743589743589745,2.9,644.0,94.0,990.0,40.0,1239.0,747.0,17.8,68.1,1.3722,4,3,11,309,0,0,0,0
2004-11-04 05:00:00,0.5,846.0,40.078947368421055,2.6,628.0,79.0,1025.0,40.0,1218.0,727.0,16.1,73.5,1.3329,5,3,11,309,0,0,0,0
2004-11-04 06:00:00,0.7,897.0,71.44736842105263,4.7,750.0,156.0,874.0,46.0,1270.0,799.0,15.8,73.5,1.3151,6,3,11,309,0,0,0,0
2004-11-04 07:00:00,0.8,908.0,243.30769230769232,5.1,767.0,153.0,868.0,53.0,1272.0,807.0,17.0,68.0,1.3102,7,3,11,309,0,0,0,0
2004-11-04 08:00:00,3.5,1348.0,424.475,22.2,1357.0,464.0,526.0,84.0,1833.0,1324.0,16.0,72.2,1.3077,8,3,11,309,0,0,0,0
2004-11-04 09:00:00,3.6,1384.0,377.825,23.3,1386.0,435.0,504.0,88.0,1833.0,1404.0,17.8,65.4,1.3213,9,3,11,309,0,0,0,0
2004-11-04 10:00:00,3.6,1473.0,283.275,26.3,1463.0,683.0,462.0,143.0,1948.0,1605.0,20.6,56.0,1.3467,10,3,11,309,0,0,0,0
2004-11-04 11:00:00,3.6,1360.0,240.05,19.7,1287.0,523.0,517.0,130.0,1755.0,1478.0,23.6,48.0,1.3757,11,3,11,309,0,0,0,0
2004-11-04 12:00:00,2.162235649546828,1305.0,240.26315789473685,17.4,1223.0,460.0,545.0,120.0,1720.0,1414.0,23.7,49.8,1.4433,12,3,11,309,0,0,0,0
2004-11-04 13:00:00,2.200906344410876,1337.0,262.5,20.2,1302.0,417.0,507.0,139.0,1786.0,1465.0,24.7,47.4,1.4527,13,3,11,309,0,0,0,0
2004-11-04 14:00:00,2.1311377245508982,1414.0,233.15384615384616,24.4,1414.0,486.0,478.0,139.0,1896.0,1588.0,25.9,42.8,1.4122,14,3,11,309,0,0,0,0
2004-11-04 15:00:00,2.0737313432835824,1463.0,230.42105263157896,24.5,1417.0,512.0,467.0,156.0,1900.0,1651.0,26.8,43.3,1.4977,15,3,11,309,0,0,0,0
2004-11-04 16:00:00,8.7,1530.0,231.44736842105263,24.8,1425.0,595.0,457.0,143.0,1975.0,1652.0,26.6,45.5,1.5555,16,3,11,309,0,0,1,1
2004-11-04 17:00:00,8.7,1915.0,300.9736842105263,45.9,1889.0,1052.0,340.0,186.0,2603.0,2110.0,24.8,53.9,1.6683,17,3,11,309,0,1,1,1
2004-11-04 18:00:00,8.7,1882.0,390.5897435897436,47.5,1920.0,1014.0,328.0,171.0,2609.0,2204.0,23.1,61.1,1.7082,18,3,11,309,0,1,1,1
2004-11-04 19:00:00,5.8,1589.0,479.4102564102564,33.0,1619.0,633.0,406.0,124.0,2216.0,1780.0,22.2,63.7,1.6865,19,3,11,309,0,1,0,1
2004-11-04 20:00:00,4.3,1463.0,407.87179487179486,27.2,1484.0,485.0,443.0,97.0,2011.0,1590.0,21.1,66.1,1.6313,20,3,11,309,0,0,0,0
2004-11-04 21:00:00,3.6,1380.0,210.97435897435898,21.8,1345.0,480.0,493.0,92.0,1856.0,1419.0,20.0,69.0,1.5956,21,3,11,309,0,0,0,0
2004-11-04 22:00:00,3.9,1383.0,141.84615384615384,21.3,1332.0,572.0,495.0,96.0,1855.0,1415.0,19.1,72.0,1.5732,22,3,11,309,0,0,0,0
2004-11-04 23:00:00,2.4,1181.0,130.0,13.3,1094.0,345.0,600.0,74.0,1599.0,1180.0,18.8,70.6,1.5209,23,3,11,309,0,0,0,0
2004-11-05 00:00:00,1.6,1061.0,103.12820512820512,8.8,931.0,195.0,699.0,65.0,1481.0,1015.0,18.5,69.5,1.4657,0,4,11,310,0,0,0,0
2004-11-05 01:00:00,1.8,1091.0,82.05128205128206,9.2,945.0,213.0,698.0,62.0,1467.0,1014.0,18.4,68.5,1.439,1,4,11,310,0,0,0,0
2004-11-05 02:00:00,1.5,1010.0,67.33333333333333,7.6,884.0,216.0,719.0,59.0,1430.0,938.0,16.8,73.3,1.3915,2,4,11,310,0,0,0,0
2004-11-05 03:00:00,0.7,868.0,54.87179487179487,3.6,688.0,216.0,922.0,59.0,1249.0,777.0,17.9,66.8,1.3596,3,4,11,310,0,0,0,0
2004-11-05 04:00:00,0.5,852.0,42.743589743589745,2.8,639.0,73.0,1009.0,41.0,1204.0,723.0,16.5,71.0,1.3239,4,4,11,310,0,0,0,0
2004-11-05 05:00:00,0.4,826.0,40.078947368421055,2.2,601.0,67.0,1056.0,38.0,1180.0,702.0,16.9,67.9,1.295,5,4,11,310,0,0,0,0
2004-11-05 06:00:00,0.5,862.0,71.44736842105263,3.4,677.0,96.0,973.0,43.0,1192.0,725.0,16.1,69.3,1.2591,6,4,11,310,0,0,0,0
2004-11-05 07:00:00,0.8,951.0,243.30769230769232,5.7,800.0,162.0,803.0,52.0,1257.0,836.0,16.1,69.6,1.2593,7,4,11,310,0,0,0,0
2004-11-05 08:00:00,2.0,1210.0,424.475,16.3,1188.0,305.0,583.0,75.0,1575.0,1129.0,16.2,70.1,1.2837,8,4,11,310,0,0,0,0
2004-11-05 09:00:00,6.2,1601.0,377.825,37.9,1727.0,725.0,389.0,118.0,2252.0,1718.0,16.5,69.3,1.2897,9,4,11,310,0,1,0,1
2004-11-05 10:00:00,4.5,1477.0,283.275,25.5,1443.0,658.0,469.0,126.0,1878.0,1646.0,19.6,58.3,1.3141,10,4,11,310,0,0,0,0
2004-11-05 11:00:00,4.6,1458.0,240.05,24.2,1408.0,710.0,471.0,151.0,1889.0,1664.0,20.7,55.5,1.3414,11,4,11,310,0,0,0,0
2004-11-05 12:00:00,3.3,1354.0,240.26315789473685,20.9,1321.0,445.0,504.0,107.0,1799.0,1496.0,20.8,56.3,1.3664,12,4,11,310,0,0,0,0
2004-11-05 13:00:00,3.6,1385.0,262.5,22.1,1354.0,455.0,490.0,114.0,1823.0,1506.0,21.7,53.1,1.3649,13,4,11,310,0,0,0,0
2004-11-05 14:00:00,4.4,1460.0,233.15384615384616,25.0,1430.0,524.0,466.0,125.0,1932.0,1604.0,23.0,49.0,1.362,14,4,11,310,0,0,0,0
2004-11-05 15:00:00,4.3,1492.0,230.42105263157896,26.4,1463.0,527.0,460.0,138.0,1935.0,1632.0,24.2,44.0,1.3078,15,4,11,310,0,0,0,0
2004-11-05 16:00:00,5.0,1569.0,231.44736842105263,29.8,1547.0,601.0,435.0,144.0,2016.0,1736.0,24.7,43.6,1.3396,16,4,11,310,0,0,0,0
2004-11-05 17:00:00,8.1,1870.0,300.9736842105263,45.0,1871.0,1001.0,351.0,180.0,2483.0,2165.0,23.0,54.2,1.5066,17,4,11,310,0,1,1,1
2004-11-05 18:00:00,8.0,1774.0,390.5897435897436,42.8,1829.0,852.0,359.0,154.0,2457.0,2152.0,21.4,60.9,1.5322,18,4,11,310,0,1,1,1
2004-11-05 19:00:00,3.6,1388.0,479.4102564102564,22.4,1363.0,370.0,485.0,105.0,1815.0,1556.0,20.3,61.4,1.4417,19,4,11,310,0,0,0,0
2004-11-05 20:00:00,2.9,1303.0,407.87179487179486,15.9,1177.0,348.0,562.0,98.0,1619.0,1389.0,20.0,63.2,1.4581,20,4,11,310,0,0,0,0
2004-11-05 21:00:00,2.7,1257.0,210.97435897435898,14.3,1126.0,361.0,581.0,93.0,1599.0,1300.0,19.1,64.4,1.405,21,4,11,310,0,0,0,0
2004-11-05 22:00:00,1.9,1132.0,141.84615384615384,10.7,1002.0,255.0,640.0,76.0,1474.0,1126.0,18.1,67.5,1.3855,22,4,11,310,0,0,0,0
2004-11-05 23:00:00,1.3,1050.0,130.0,7.6,881.0,162.0,732.0,69.0,1363.0,982.0,17.8,66.9,1.3464,23,4,11,310,0,0,0,0
2004-11-06 00:00:00,1.2,1033.0,103.12820512820512,6.7,842.0,166.0,756.0,66.0,1362.0,941.0,17.6,66.5,1.3249,0,5,11,311,1,0,0,0
2004-11-06 01:00:00,1.8,1106.0,82.05128205128206,9.0,938.0,247.0,685.0,76.0,1395.0,1010.0,16.1,71.2,1.2948,1,5,11,311,1,0,0,0
2004-11-06 02:00:00,1.9,1107.0,67.33333333333333,9.0,940.0,255.0,689.0,73.0,1403.0,985.0,15.5,73.3,1.2845,2,5,11,311,1,0,0,0
2004-11-06 03:00:00,1.5,1011.0,54.87179487179487,7.0,856.0,255.0,769.0,73.0,1341.0,889.0,15.4,72.8,1.2633,3,5,11,311,1,0,0,0
2004-11-06 04:00:00,0.9,916.0,42.743589743589745,4.3,726.0,129.0,879.0,54.0,1248.0,791.0,15.6,70.8,1.2461,4,5,11,311,1,0,0,0
2004-11-06 05:00:00,0.5,852.0,40.078947368421055,2.8,641.0,83.0,1012.0,44.0,1172.0,710.0,17.0,64.5,1.2374,5,5,11,311,1,0,0,0
2004-11-06 06:00:00,0.6,889.0,71.44736842105263,3.7,694.0,114.0,913.0,45.0,1198.0,743.0,14.9,72.3,1.2186,6,5,11,311,1,0,0,0
2004-11-06 07:00:00,1.1,1002.0,243.30769230769232,6.3,828.0,233.0,798.0,58.0,1307.0,857.0,14.0,76.6,1.2183,7,5,11,311,1,0,0,0
2004-11-06 08:00:00,2.8,1231.0,424.475,14.5,1134.0,448.0,587.0,87.0,1572.0,1143.0,14.6,74.2,1.2256,8,5,11,311,1,0,0,0
2004-11-06 09:00:00,2.9,1212.0,377.825,16.4,1191.0,455.0,551.0,97.0,1586.0,1210.0,15.9,69.8,1.253,9,5,11,311,1,0,0,0
2004-11-06 10:00:00,1.7,1121.0,283.275,10.9,1012.0,254.0,650.0,80.0,1436.0,1060.0,18.4,61.3,1.2854,10,5,11,311,1,0,0,0
2004-11-06 11:00:00,2.3,1260.0,240.05,14.1,1121.0,313.0,568.0,82.0,1569.0,1252.0,20.0,56.7,1.3078,11,5,11,311,1,0,0,0
2004-11-06 12:00:00,3.3,1391.0,240.26315789473685,17.1,1214.0,490.0,518.0,112.0,1691.0,1435.0,20.4,57.0,1.3507,12,5,11,311,1,0,0,0
2004-11-06 13:00:00,3.5,1463.0,262.5,19.4,1280.0,496.0,482.0,121.0,1794.0,1544.0,20.7,59.3,1.4283,13,5,11,311,1,0,0,0
2004-11-06 14:00:00,3.8,1464.0,233.15384615384616,20.9,1321.0,514.0,475.0,132.0,1794.0,1600.0,21.7,54.8,1.4024,14,5,11,311,1,0,0,0
2004-11-06 15:00:00,3.4,1412.0,230.42105263157896,17.7,1230.0,454.0,516.0,141.0,1672.0,1534.0,22.0,54.2,1.4096,15,5,11,311,1,0,0,0
2004-11-06 16:00:00,3.8,1450.0,231.44736842105263,19.8,1292.0,507.0,495.0,130.0,1768.0,1495.0,21.4,57.1,1.4356,16,5,11,311,1,0,0,0
2004-11-06 17:00:00,3.6,1416.0,300.9736842105263,19.5,1283.0,474.0,510.0,113.0,1739.0,1442.0,20.8,58.7,1.4259,17,5,11,311,1,0,0,0
2004-11-06 18:00:00,3.5,1346.0,390.5897435897436,17.0,1211.0,404.0,540.0,101.0,1674.0,1340.0,20.1,59.6,1.3852,18,5,11,311,1,0,0,0
2004-11-06 19:00:00,2.8,1273.0,479.4102564102564,14.6,1137.0,356.0,586.0,91.0,1563.0,1231.0,20.0,58.4,1.3473,19,5,11,311,1,0,0,0
2004-11-06 20:00:00,2.5,1206.0,407.87179487179486,12.0,1049.0,345.0,634.0,90.0,1484.0,1128.0,19.5,58.9,1.3195,20,5,11,311,1,0,0,0
2004-11-06 21:00:00,3.1,1252.0,210.97435897435898,13.3,1094.0,395.0,615.0,90.0,1526.0,1188.0,19.5,57.4,1.2874,21,5,11,311,1,0,0,0
2004-11-06 22:00:00,1.8,1069.0,141.84615384615384,7.9,897.0,249.0,729.0,83.0,1364.0,998.0,19.1,59.2,1.295,22,5,11,311,1,0,0,0
2004-11-06 23:00:00,1.6,1061.0,130.0,7.9,895.0,197.0,737.0,73.0,1359.0,944.0,18.8,59.1,1.2702,23,5,11,311,1,0,0,0
2004-11-07 00:00:00,1.9,1072.0,103.12820512820512,7.5,880.0,224.0,767.0,80.0,1318.0,928.0,18.0,60.4,1.2331,0,6,11,312,1,0,0,0
2004-11-07 01:00:00,2.0,1075.0,82.05128205128206,8.4,917.0,231.0,737.0,87.0,1354.0,1037.0,17.5,60.7,1.2009,1,6,11,312,1,0,0,0
2004-11-07 02:00:00,1.4,992.0,67.33333333333333,6.9,853.0,177.0,796.0,79.0,1305.0,930.0,17.5,59.4,1.1768,2,6,11,312,1,0,0,0
2004-11-07 03:00:00,1.2,914.0,54.87179487179487,4.6,741.0,177.0,891.0,79.0,1210.0,803.0,17.1,59.2,1.1477,3,6,11,312,1,0,0,0
2004-11-07 04:00:00,1.2,854.0,42.743589743589745,3.8,700.0,98.0,980.0,56.0,1151.0,665.0,17.0,52.3,1.0009,4,6,11,312,1,0,0,0
2004-11-07 05:00:00,0.7,774.0,40.078947368421055,2.1,591.0,64.0,1151.0,42.0,1044.0,533.0,16.1,49.8,0.9021,5,6,11,312,1,0,0,0
2004-11-07 06:00:00,0.4,757.0,71.44736842105263,1.5,542.0,44.0,1339.0,31.0,1004.0,449.0,15.5,51.5,0.9026,6,6,11,312,1,0,0,0
2004-11-07 07:00:00,0.4,752.0,243.30769230769232,1.2,516.0,53.0,1370.0,35.0,997.0,440.0,15.1,52.0,0.8878,7,6,11,312,1,0,0,0
2004-11-07 08:00:00,0.5,757.0,424.475,1.6,551.0,94.0,1295.0,51.0,967.0,453.0,14.9,46.8,0.7885,8,6,11,312,1,0,0,0
2004-11-07 09:00:00,0.7,777.0,377.825,1.9,580.0,100.0,1263.0,58.0,963.0,465.0,15.5,42.4,0.74,9,6,11,312,1,0,0,0
2004-11-07 10:00:00,0.7,774.0,283.275,2.0,583.0,98.0,1246.0,57.0,966.0,457.0,16.6,38.2,0.7186,10,6,11,312,1,0,0,0
2004-11-07 11:00:00,0.7,805.0,240.05,2.7,632.0,115.0,1176.0,63.0,1033.0,475.0,18.0,34.7,0.7089,11,6,11,312,1,0,0,0
2004-11-07 12:00:00,1.0,838.0,240.26315789473685,3.6,686.0,115.0,1083.0,61.0,1046.0,532.0,18.0,35.1,0.7176,12,6,11,312,1,0,0,0
2004-11-07 13:00:00,1.0,824.0,262.5,3.7,695.0,76.0,1091.0,34.0,1035.0,526.0,17.6,33.8,0.6726,13,6,11,312,1,0,0,0
2004-11-07 14:00:00,0.9,812.0,233.15384615384616,3.9,704.0,55.0,1055.0,26.0,1044.0,520.0,17.5,33.7,0.6691,14,6,11,312,1,0,0,0
2004-11-07 15:00:00,0.9,806.0,230.42105263157896,3.8,702.0,59.0,1052.0,28.0,1035.0,500.0,17.2,33.9,0.6591,15,6,11,312,1,0,0,0
2004-11-07 16:00:00,0.9,789.0,231.44736842105263,3.4,675.0,95.0,1121.0,50.0,974.0,482.0,16.8,32.1,0.6073,16,6,11,312,1,0,0,0
2004-11-07 17:00:00,1.1,821.0,300.9736842105263,4.0,713.0,107.0,1067.0,55.0,1030.0,539.0,16.0,34.1,0.6155,17,6,11,312,1,0,0,0
2004-11-07 18:00:00,3.2,1024.0,390.5897435897436,14.3,1127.0,189.0,704.0,84.0,1346.0,943.0,14.8,37.5,0.6259,18,6,11,312,1,0,0,0
2004-11-07 19:00:00,3.1,1009.0,479.4102564102564,10.5,995.0,386.0,784.0,140.0,1201.0,1016.0,14.4,39.2,0.6407,19,6,11,312,1,0,0,0
2004-11-07 20:00:00,3.1,1064.0,407.87179487179486,12.2,1055.0,412.0,738.0,138.0,1242.0,1063.0,14.1,43.0,0.6883,20,6,11,312,1,0,0,0
2004-11-07 21:00:00,2.3,1001.0,210.97435897435898,11.4,1029.0,342.0,733.0,127.0,1255.0,1034.0,13.4,48.4,0.7397,21,6,11,312,1,0,0,0
2004-11-07 22:00:00,1.8,927.0,141.84615384615384,7.3,868.0,255.0,847.0,117.0,1155.0,864.0,12.7,51.2,0.7505,22,6,11,312,1,0,0,0
2004-11-07 23:00:00,0.8,819.0,130.0,2.4,613.0,89.0,1118.0,57.0,1060.0,500.0,9.9,71.4,0.8736,23,6,11,312,1,0,0,0
2004-11-08 00:00:00,0.9,847.0,103.12820512820512,2.7,630.0,106.0,1057.0,59.0,1091.0,537.0,10.2,71.6,0.8893,0,0,11,313,0,0,0,0
2004-11-08 01:00:00,0.8,798.0,82.05128205128206,2.5,621.0,109.0,1115.0,62.0,1041.0,524.0,10.6,61.3,0.7856,1,0,11,313,0,0,0,0
2004-11-08 02:00:00,0.7,757.0,67.33333333333333,1.7,561.0,67.0,1192.0,42.0,998.0,457.0,11.1,55.6,0.7344,2,0,11,313,0,0,0,0
2004-11-08 03:00:00,0.4,703.0,54.87179487179487,0.5,446.0,67.0,1523.0,42.0,918.0,360.0,11.5,50.4,0.6815,3,0,11,313,0,0,0,0
2004-11-08 04:00:00,0.2,689.0,42.743589743589745,0.3,407.0,13.0,1757.0,13.0,895.0,333.0,11.3,49.5,0.6615,4,0,11,313,0,1,0,1
2004-11-08 05:00:00,0.2,698.0,40.078947368421055,0.4,424.0,20.0,1665.0,18.0,903.0,339.0,10.8,50.9,0.657,5,0,11,313,0,1,0,1
2004-11-08 06:00:00,0.3,720.0,71.44736842105263,0.6,458.0,33.0,1536.0,26.0,917.0,358.0,10.9,50.1,0.6519,6,0,11,313,0,0,0,0
2004-11-08 07:00:00,0.7,797.0,243.30769230769232,2.1,593.0,146.0,1212.0,72.0,984.0,494.0,10.8,49.7,0.6429,7,0,11,313,0,0,0,0
2004-11-08 08:00:00,1.7,950.0,424.475,7.4,875.0,359.0,850.0,131.0,1179.0,828.0,10.7,50.4,0.6467,8,0,11,313,0,0,0,0
2004-11-08 09:00:00,1.8,887.0,377.825,5.9,809.0,322.0,899.0,133.0,1111.0,769.0,10.9,50.0,0.6531,9,0,11,313,0,0,0,0
2004-11-08 10:00:00,1.5,850.0,283.275,4.8,755.0,293.0,966.0,116.0,1051.0,714.0,12.1,46.5,0.653,10,0,11,313,0,0,0,0
2004-11-08 11:00:00,1.3,836.0,240.05,4.5,740.0,255.0,987.0,117.0,1046.0,672.0,12.4,44.1,0.6324,11,0,11,313,0,0,0,0
2004-11-08 12:00:00,1.2,827.0,240.26315789473685,5.1,768.0,233.0,972.0,103.0,1040.0,671.0,13.0,40.1,0.5989,12,0,11,313,0,0,0,0
2004-11-08 13:00:00,1.3,819.0,262.5,6.0,810.0,220.0,947.0,100.0,1027.0,631.0,13.4,36.3,0.5556,13,0,11,313,0,0,0,0
2004-11-08 14:00:00,1.8,919.0,233.15384615384616,10.0,978.0,246.0,820.0,105.0,1180.0,805.0,13.1,38.5,0.5776,14,0,11,313,0,0,0,0
2004-11-08 15:00:00,1.7,897.0,230.42105263157896,7.8,890.0,272.0,850.0,121.0,1139.0,808.0,11.5,46.4,0.6302,15,0,11,313,0,0,0,0
2004-11-08 16:00:00,2.2,973.0,231.44736842105263,11.2,1023.0,358.0,780.0,132.0,1226.0,964.0,13.1,40.4,0.606,16,0,11,313,0,0,0,0
2004-11-08 17:00:00,3.2,1065.0,300.9736842105263,17.0,1211.0,514.0,669.0,156.0,1364.0,1188.0,13.0,39.3,0.5877,17,0,11,313,0,0,0,0
2004-11-08 18:00:00,5.9,1341.0,390.5897435897436,31.0,1575.0,742.0,503.0,183.0,1778.0,1571.0,11.3,50.9,0.679,18,0,11,313,0,1,0,1
2004-11-08 19:00:00,6.6,1303.0,479.4102564102564,28.9,1524.0,742.0,515.0,183.0,1744.0,1580.0,10.6,53.4,0.6818,19,0,11,313,0,1,0,1
2004-11-08 20:00:00,6.6,1189.0,407.87179487179486,23.1,1381.0,742.0,566.0,183.0,1574.0,1426.0,9.5,57.9,0.6877,20,0,11,313,0,0,0,0
2004-11-08 21:00:00,6.6,1054.0,210.97435897435898,13.7,1106.0,288.7032640949555,679.0,130.7240356083086,1297.0,1239.0,8.6,60.5,0.6788,21,0,11,313,0,0,1,1
2004-11-08 22:00:00,1.9717717717717718,943.0,141.84615384615384,8.0,900.0,218.8545994065282,816.0,114.89317507418397,1129.0,1064.0,8.5,59.7,0.6649,22,0,11,313,0,0,0,0
2004-11-08 23:00:00,1.8675675675675676,903.0,130.0,7.4,872.0,197.97626112759644,855.0,108.02373887240356,1108.0,987.0,7.9,61.4,0.6582,23,0,11,313,0,0,0,0
